,name,size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,prime_genre,num_supported_dev,lang.num,Status,revenue,fav_tot,fav_ver,broad_genre,size_mb
3894,The Cat in the Hat - Read & Learn - Dr. Seuss,48586752,3.99,43,27,4.5,4.5,Book,37,1,paid,171.57000000000002,193.5,121.5,Other,48.586752
3895,Brain Dots - Draw and solve! Brain Training Game,53430272,0.0,5469,2053,4.5,4.5,Games,38,1,free,0.0,24610.5,9238.5,Games,53.430272
3896,Olympus Rising,126610432,0.0,7072,150,4.5,4.5,Games,37,10,free,0.0,31824.0,675.0,Games,126.610432
3897,Mikey Jumps,46831616,0.0,148,8,4.0,4.0,Games,37,14,free,0.0,592.0,32.0,Games,46.831616
3898,Sky Viper Video Viewer,232875008,0.0,105,13,3.0,2.0,Entertainment,37,1,free,0.0,315.0,26.0,Entertainment,232.875008
3899,お小遣いアプリ。ポイントをレシートで貯めよう　／　レシポ！,16020480,0.0,0,0,0.0,0.0,Catalogs,37,1,free,0.0,0.0,0.0,Other,16.02048
3900,一起作业学生端-中小学霸口袋学习辅导助手,63421440,0.0,91,2,4.0,5.0,Education,38,2,free,0.0,364.0,10.0,Education,63.42144
3901,The 7 Second Challenge,40531968,1.99,1838,532,5.0,5.0,Games,38,1,paid,3657.62,9190.0,2660.0,Games,40.531968
3902,Mon Espace - Pôle emploi,111504384,0.0,11,0,5.0,0.0,Business,37,1,free,0.0,55.0,0.0,Other,111.504384
3903,DragonBox Numbers,347035648,7.99,26,0,5.0,0.0,Education,38,8,paid,207.74,130.0,0.0,Education,347.035648
3904,Army of Heroes,153125888,0.0,1235,113,4.5,4.5,Games,38,33,free,0.0,5557.5,508.5,Games,153.125888
3905,Human Resource Machine,68730880,4.99,497,112,4.5,4.5,Games,37,16,paid,2480.03,2236.5,504.0,Games,68.73088
3906,Oops You Died,338048000,0.0,54,17,4.5,4.5,Games,37,1,free,0.0,243.0,76.5,Games,338.048
3907,FUT Wager,43257856,1.99,33,3,3.5,2.5,Sports,37,10,paid,65.67,115.5,7.5,Other,43.257856
3908,Sleep Pulse 2 Motion - The Sleep Tracker for Watch,15470592,3.99,448,11,2.0,2.0,Health & Fitness,13,1,paid,1787.52,896.0,22.0,Other,15.470592
3909,Frozen Frenzy Mania: Challenging Match 3 Games,296790016,0.0,4104,143,4.5,4.5,Games,37,1,free,0.0,18468.0,643.5,Games,296.790016
3910,Trick Pix - Magic & Prank Camera,17825792,1.99,13,13,3.0,3.0,Entertainment,37,1,paid,25.87,39.0,39.0,Entertainment,17.825792
3911,Glowing Snake King - Anaconda Diep War Battle Game,29124608,0.0,2554,508,4.5,4.5,Games,40,16,free,0.0,11493.0,2286.0,Games,29.124608
3912,The Battle of Polytopia,36184064,0.0,3757,206,4.5,4.5,Games,40,1,free,0.0,16906.5,927.0,Games,36.184064
3913,Youtubers Life - Gaming Channel,910734336,8.99,451,46,4.0,4.0,Games,37,1,paid,4054.4900000000002,1804.0,184.0,Games,910.734336
3914,Soda Dungeon,74728448,0.0,5717,557,4.5,5.0,Games,40,1,free,0.0,25726.5,2785.0,Games,74.728448
3915,奇幻射击2,238636032,0.99,0,0,0.0,0.0,Games,43,1,paid,0.0,0.0,0.0,Games,238.636032
3916,Ice Queen Prom Salon: Princess Makeover Girls Game,73683968,1.99,11,1,3.5,1.0,Games,40,1,paid,21.89,38.5,1.0,Games,73.683968
3917,Dear Diary - Interactive Story,74420224,0.0,8922,1196,4.5,4.5,Games,38,3,free,0.0,40149.0,5382.0,Games,74.420224
3918,Ear Age Diagnosis,5113856,0.0,0,0,0.0,0.0,Games,37,2,free,0.0,0.0,0.0,Games,5.113856
3919,Spellbinders,152692736,0.0,1245,256,4.0,4.5,Games,37,1,free,0.0,4980.0,1152.0,Games,152.692736
3920,BADLAND 2,124445696,3.99,898,89,4.5,4.5,Games,38,13,paid,3583.02,4041.0,400.5,Games,124.445696
3921,LEGO® NEXO KNIGHTS™ : MERLOK 2.0,576817152,0.0,837,140,4.0,4.0,Games,37,22,free,0.0,3348.0,560.0,Games,576.817152
3922,The Game - Play ... as long as you can!,52744192,2.99,41,9,4.5,4.5,Games,40,2,paid,122.59,184.5,40.5,Games,52.744192
3923,Athletics 2: Summer Sports,243613696,1.99,333,329,4.5,4.5,Games,37,1,paid,662.67,1498.5,1480.5,Games,243.613696
3924,Mix+Smash: Marvel Super Hero Mashers,484895744,0.0,1050,615,4.5,4.5,Entertainment,37,6,free,0.0,4725.0,2767.5,Entertainment,484.895744
3925,VOEZ,299850752,0.0,2508,78,4.5,4.5,Games,38,1,free,0.0,11286.0,351.0,Games,299.850752
3926,Toy Blocks Game for Brain Traning -TSUMIKI-,97424384,0.0,0,0,0.0,0.0,Games,37,5,free,0.0,0.0,0.0,Games,97.424384
3927,Fieldrunners Attack!,276512768,0.0,1984,13,3.5,5.0,Games,37,1,free,0.0,6944.0,65.0,Games,276.512768
3928,Capital One CreditWise - Credit score and report,64735232,0.0,1019,79,4.5,5.0,Finance,37,1,free,0.0,4585.5,395.0,Other,64.735232
3929,Lost Frontier,159918080,2.99,153,49,4.0,4.0,Games,40,1,paid,457.47,612.0,196.0,Games,159.91808
3930,Hungry Babies Mania,207542272,0.0,7075,31,4.5,4.0,Games,38,1,free,0.0,31837.5,124.0,Games,207.542272
3931,"Whink - Note taking, Annotate & Record Lectures",76367872,4.99,110,0,4.0,0.0,Productivity,37,4,paid,548.9,440.0,0.0,Other,76.367872
3932,暴打三国志-经典RPG角色扮演动作卡牌策略手游,134074368,0.0,0,0,0.0,0.0,Games,43,1,free,0.0,0.0,0.0,Games,134.074368
3933,多重人格彼女〜僕の彼女は世界で一番可愛くて、そして狂っている〜,82006016,0.0,0,0,0.0,0.0,Games,37,1,free,0.0,0.0,0.0,Games,82.006016
3934,RollerCoaster Tycoon® 3,701620224,4.99,1334,469,4.0,4.0,Games,25,6,paid,6656.66,5336.0,1876.0,Games,701.620224
3935,Shadow Bug,246233088,3.99,978,934,4.5,4.5,Games,38,11,paid,3902.2200000000003,4401.0,4203.0,Games,246.233088
3936,Bullet Force,501043200,0.0,9289,1037,4.5,4.5,Games,37,1,free,0.0,41800.5,4666.5,Games,501.0432
3937,脱出ゲーム　都市伝説〜杉沢村からの脱出〜,511979520,0.0,1,1,4.0,4.0,Games,38,1,free,0.0,4.0,4.0,Games,511.97952
3938,Futurama: Game of Drones,385683456,0.0,8394,414,4.5,4.5,Games,37,45,free,0.0,37773.0,1863.0,Games,385.683456
3939,Vault!,135558144,0.0,1203,123,4.5,4.0,Games,40,1,free,0.0,5413.5,492.0,Games,135.558144
3940,FreeVRPlayer,7944192,0.0,134,37,2.5,3.0,Photo & Video,37,1,free,0.0,335.0,111.0,Photo & Video,7.944192
3941,Peppa Pig: Golden Boots,986284032,2.99,28,0,3.5,0.0,Education,37,3,paid,83.72,98.0,0.0,Education,986.284032
3942,Colorfy: Coloring Book for Adults,124185600,0.0,247809,217,4.5,4.5,Entertainment,37,13,free,0.0,1115140.5,976.5,Entertainment,124.1856
3943,Snapimals: Discover & Snap Amazing & Cute Animals!,221279232,0.0,11060,713,4.5,4.5,Games,37,1,free,0.0,49770.0,3208.5,Games,221.279232
3944,一言-记录字句，发现共鸣,32125952,0.99,0,0,0.0,0.0,Social Networking,38,2,paid,0.0,0.0,0.0,Other,32.125952
3945,空格－更优秀的个人技能交易平台,46157824,0.0,0,0,0.0,0.0,Lifestyle,38,2,free,0.0,0.0,0.0,Other,46.157824
3946,Battlevoid: Harbinger,108232704,0.99,374,68,4.5,5.0,Games,38,1,paid,370.26,1683.0,340.0,Games,108.232704
3947,Stickman Football,47736832,0.0,429,0,4.0,0.0,Games,40,1,free,0.0,1716.0,0.0,Games,47.736832
3948,Syberia 2 (FULL),1563693056,4.99,58,58,4.0,4.0,Games,38,6,paid,289.42,232.0,232.0,Games,1563.693056
3949,World Chef: Restaurant & Cooking Game,136355840,0.0,29886,103,4.5,4.5,Games,38,12,free,0.0,134487.0,463.5,Games,136.35584
3950,Dream League Soccer 2017,359676928,0.0,66004,6514,4.5,4.5,Games,37,12,free,0.0,297018.0,29313.0,Games,359.676928
3951,My Singing Monsters: Dawn of Fire,149613568,0.0,7749,336,4.5,4.5,Games,38,1,free,0.0,34870.5,1512.0,Games,149.613568
3952,GIPHY KEYS. The GIF Keyboard,51138560,0.0,138,14,3.5,2.5,Utilities,37,1,free,0.0,483.0,35.0,Other,51.13856
3953,Ultimate Shark Simulator,143093760,0.99,256,225,4.0,4.0,Games,40,1,paid,253.44,1024.0,900.0,Games,143.09376
3954,Ultimate Lion Simulator,149815296,0.99,763,763,4.5,4.5,Games,40,1,paid,755.37,3433.5,3433.5,Games,149.815296
3955,Ultimate Dinosaur Simulator,153828352,0.99,1079,216,3.5,4.0,Games,40,1,paid,1068.21,3776.5,864.0,Games,153.828352
3956,Design Home,173576192,0.0,23298,468,4.5,4.0,Games,38,1,free,0.0,104841.0,1872.0,Games,173.576192
3957,Ultimate Horse Simulator,153812992,0.99,958,757,4.5,4.5,Games,40,1,paid,948.42,4311.0,3406.5,Games,153.812992
3958,Ultimate Dragon Simulator,157528064,0.99,806,806,4.5,4.5,Games,40,1,paid,797.9399999999999,3627.0,3627.0,Games,157.528064
3959,BestieBox,48274432,0.0,0,0,0.0,0.0,Social Networking,37,5,free,0.0,0.0,0.0,Other,48.274432
3960,The Abandoned,254512128,1.99,26,7,4.5,5.0,Games,38,2,paid,51.74,117.0,35.0,Games,254.512128
3961,NOISE,99423232,0.0,355,5,3.0,2.0,Music,25,0,free,0.0,1065.0,10.0,Other,99.423232
3962,Splash Pop,291697664,0.0,63,0,4.0,0.0,Games,37,6,free,0.0,252.0,0.0,Games,291.697664
3963,WSwitch for Belkin WeMo,4703232,1.99,138,82,2.5,2.0,Utilities,37,1,paid,274.62,345.0,164.0,Other,4.703232
3964,QB Hero,29577216,0.0,304,114,4.5,4.5,Games,37,1,free,0.0,1368.0,513.0,Games,29.577216
3965,Green Eggs and Ham - Read & Learn - Dr. Seuss,46465024,3.99,207,149,5.0,5.0,Book,37,1,paid,825.9300000000001,1035.0,745.0,Other,46.465024
3966,Dr. Seuss's ABC - Read & Learn - Dr. Seuss,40559616,1.99,82,82,4.5,4.5,Book,37,1,paid,163.18,369.0,369.0,Other,40.559616
3967,Disney Jigsaw Puzzles!,107602944,0.0,1546,99,4.5,4.5,Games,37,4,free,0.0,6957.0,445.5,Games,107.602944
3968,Spanish SOLO: Learn Spanish With Lessons On The Go,75766784,0.0,275,0,4.5,0.0,Education,37,1,free,0.0,1237.5,0.0,Education,75.766784
3969,9回裏だけ甲子園,31092736,0.0,0,0,0.0,0.0,Games,40,2,free,0.0,0.0,0.0,Games,31.092736
3970,ブラックバイトはじめました。俺の嫁に捧げるストーリー【放置】,49234944,0.0,0,0,0.0,0.0,Games,38,1,free,0.0,0.0,0.0,Games,49.234944
3971,激ムズ！ねこ階段,123645952,0.0,1,1,5.0,5.0,Entertainment,37,1,free,0.0,5.0,5.0,Entertainment,123.645952
3972,Tap Quest : Gate Keeper,172115968,0.0,1252,29,4.5,4.0,Games,37,4,free,0.0,5634.0,116.0,Games,172.115968
3973,Give It Up! 2,165923840,0.0,453,1,4.0,5.0,Games,37,8,free,0.0,1812.0,5.0,Games,165.92384
3974,Would You Rather?,33028096,0.0,6479,2263,4.5,4.5,Games,40,2,free,0.0,29155.5,10183.5,Games,33.028096
3975,GYMONDO – Fitness Training für Zuhause,133136384,0.0,0,0,0.0,0.0,Health & Fitness,37,2,free,0.0,0.0,0.0,Other,133.136384
3976,【明星恋爱】偶像之路TIME TO STAR,201411584,0.99,12,0,5.0,0.0,Games,40,1,paid,11.879999999999999,60.0,0.0,Games,201.411584
3977,AGT: America's Got Talent Official App on NBC,24906752,0.0,367,16,3.0,4.5,Entertainment,37,1,free,0.0,1101.0,72.0,Entertainment,24.906752
3978,Digit: Save Money Without Thinking About It,68513792,0.0,1506,287,3.5,3.0,Finance,37,1,free,0.0,5271.0,861.0,Other,68.513792
3979,Precision Ukulele Tuner - with Chords & Metronome,49049600,1.99,105,52,4.5,5.0,Music,37,1,paid,208.95,472.5,260.0,Other,49.0496
3980,Sputnik Eyes,65553408,1.99,309,303,4.0,4.0,Games,38,1,paid,614.91,1236.0,1212.0,Games,65.553408
3981,Sideline - 2nd Phone Number,133328896,0.0,7907,47,4.5,5.0,Business,11,1,free,0.0,35581.5,235.0,Other,133.328896
3982,Bakery Story 2,173878272,0.0,5753,1991,4.0,4.0,Games,38,1,free,0.0,23012.0,7964.0,Games,173.878272
3983,METAL SLUG ATTACK,106136576,0.0,1324,10,4.5,4.0,Games,38,2,free,0.0,5958.0,40.0,Games,106.136576
3984,Zen Brush 2,69114880,2.99,114,0,4.5,0.0,Entertainment,37,2,paid,340.86,513.0,0.0,Entertainment,69.11488
3985,Don't Starve: Pocket Edition,403637248,4.99,3742,236,4.0,4.5,Games,37,1,paid,18672.58,14968.0,1062.0,Games,403.637248
3986,口袋苍穹-首日送萧炎，重返斗气大陆,156032000,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,156.032
3987,全民坦克联盟—坦克帝国官方正版,124522496,0.0,7,0,4.5,0.0,Games,40,1,free,0.0,31.5,0.0,Games,124.522496
3988,Cat Kitty Kitten Coloring Pages - Free Girl Games,39411712,0.0,10278,873,4.5,4.5,Games,43,2,free,0.0,46251.0,3928.5,Games,39.411712
3989,Tropical Wars - Pirate Battles,110904320,0.0,1465,45,4.5,4.5,Games,38,5,free,0.0,6592.5,202.5,Games,110.90432
3990,网商银行,107292672,0.0,0,0,0.0,0.0,Finance,38,1,free,0.0,0.0,0.0,Other,107.292672
3991,Video Smith - A Powerful video editing tool set,39056384,0.0,1,1,5.0,5.0,Photo & Video,37,2,free,0.0,5.0,5.0,Photo & Video,39.056384
3992,_PRISM,400202752,2.99,648,330,4.5,4.5,Games,40,1,paid,1937.5200000000002,2916.0,1485.0,Games,400.202752
3993,Hoodclips,15900672,0.0,346,23,4.0,3.0,Entertainment,37,1,free,0.0,1384.0,69.0,Entertainment,15.900672
3994,Star Cheerleader - High School Tryouts,222483456,0.0,263,53,4.0,4.0,Games,38,11,free,0.0,1052.0,212.0,Games,222.483456
3995,Heroki,373096448,4.99,225,37,4.0,4.5,Games,37,1,paid,1122.75,900.0,166.5,Games,373.096448
3996,KSI Unleashed,456900608,0.0,854,44,5.0,5.0,Games,37,1,free,0.0,4270.0,220.0,Games,456.900608
3997,Peanuts: Snoopy's Town Tale,95766528,0.0,4260,4,3.5,5.0,Games,38,45,free,0.0,14910.0,20.0,Games,95.766528
3998,SelfieCity,71816192,0.0,252,1,5.0,5.0,Photo & Video,37,5,free,0.0,1260.0,5.0,Photo & Video,71.816192
3999,Fontmania - Add Artworks & Text to Your Photos!,37767168,4.99,1249,306,4.5,4.5,Photo & Video,37,11,paid,6232.51,5620.5,1377.0,Photo & Video,37.767168
4000,Sago Mini Trucks and Diggers,109857792,2.99,37,7,4.0,4.5,Education,38,1,paid,110.63000000000001,148.0,31.5,Education,109.857792
4001,Monkey Preschool Animals,126582784,2.99,5,5,4.5,4.5,Education,40,1,paid,14.950000000000001,22.5,22.5,Education,126.582784
4002,Bus Driving Taxi Parking Simulator Real Extreme Car Racing Sim,295681024,0.0,199,199,4.0,4.0,Games,38,1,free,0.0,796.0,796.0,Games,295.681024
4003,操作しやすいナンプレ！目に優しい パズルゲーム 800問,65695744,0.0,0,0,0.0,0.0,Games,38,2,free,0.0,0.0,0.0,Games,65.695744
4004,Pokémon Shuffle Mobile,106076160,0.0,5805,560,4.5,5.0,Games,38,7,free,0.0,26122.5,2800.0,Games,106.07616
4005,BuriedTown - World's First Doomsday Survival Themed Game,60974080,0.99,118,26,4.0,4.5,Games,40,13,paid,116.82,472.0,117.0,Games,60.97408
4006,Tank Battle: Blitzkrieg,217393152,1.99,19,1,3.5,5.0,Games,38,1,paid,37.81,66.5,5.0,Games,217.393152
4007,A Color Story,39306240,0.0,2436,629,4.5,5.0,Photo & Video,37,1,free,0.0,10962.0,3145.0,Photo & Video,39.30624
4008,USPS StampApp for iPad,47478784,9.99,15,4,2.5,3.0,Reference,24,1,paid,149.85,37.5,12.0,Other,47.478784
4009,ZAKER 专业版,75351040,0.99,0,0,0.0,0.0,News,37,3,paid,0.0,0.0,0.0,Other,75.35104
4010,PAW Patrol Pups to the Rescue,757837824,1.99,22,4,2.5,2.0,Education,38,1,paid,43.78,55.0,8.0,Education,757.837824
4011,PAW Patrol Pups to the Rescue HD,757911552,1.99,142,30,3.0,3.5,Education,24,1,paid,282.58,426.0,105.0,Education,757.911552
4012,シロクマ先生のゆるくない英文法,224096256,11.99,0,0,0.0,0.0,Education,38,1,paid,0.0,0.0,0.0,Education,224.096256
4013,麻雀物語３ 役満乱舞の究極大戦,2170589184,9.99,0,0,0.0,0.0,Games,40,2,paid,0.0,0.0,0.0,Games,2170.589184
4014,Circle Swing,8642560,0.0,2,2,3.5,3.5,Games,40,1,free,0.0,7.0,7.0,Games,8.64256
4015,Paper Train: Traffic,111042560,0.99,20,20,4.0,4.0,Games,35,1,paid,19.8,80.0,80.0,Games,111.04256
4016,Shapes & Colors Learning Kids Games for girls 2 +,182903808,2.99,0,0,0.0,0.0,Games,40,9,paid,0.0,0.0,0.0,Games,182.903808
4017,360 Degree,332068864,0.0,1460,7,4.5,4.5,Games,38,21,free,0.0,6570.0,31.5,Games,332.068864
4018,Marry Me - Perfect Wedding Day!,201636864,0.0,795,43,4.0,4.5,Games,38,10,free,0.0,3180.0,193.5,Games,201.636864
4019,Bear,29283328,0.0,891,7,4.5,4.5,Productivity,37,11,free,0.0,4009.5,31.5,Other,29.283328
4020,"ipsy - Makeup, subscription and beauty tips",35611648,0.0,17489,729,5.0,5.0,Lifestyle,37,1,free,0.0,87445.0,3645.0,Other,35.611648
4021,How the Grinch Stole Christmas! - Read & Play,62609408,3.99,49,22,4.5,4.5,Book,37,1,paid,195.51000000000002,220.5,99.0,Other,62.609408
4022,Gigglebug's Face Race,191375360,2.99,44,7,3.5,3.5,Education,38,3,paid,131.56,154.0,24.5,Education,191.37536
4023,Trick Shot,105433088,1.99,816,339,4.5,4.5,Games,38,1,paid,1623.84,3672.0,1525.5,Games,105.433088
4024,Viva™ Slots Las Vegas Classic Casino Games,167431168,0.0,58738,2560,4.5,5.0,Games,38,1,free,0.0,264321.0,12800.0,Games,167.431168
4025,Battle Golf,48627712,0.0,455,27,4.0,3.5,Games,37,1,free,0.0,1820.0,94.5,Games,48.627712
4026,Stash Invest: Investing & Financial Education,110992384,0.0,1655,91,4.0,4.5,Finance,37,1,free,0.0,6620.0,409.5,Other,110.992384
4027,Haywire Hospital,503320576,0.0,285,2,4.5,3.5,Games,38,4,free,0.0,1282.5,7.0,Games,503.320576
4028,Fusion Pictures - A Multiplayer Game with 4 Hidden Pics Object & 1 Word Puzzle,57844736,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,57.844736
4029,クリアした奴マジ天才,33636352,0.0,0,0,0.0,0.0,Games,40,2,free,0.0,0.0,0.0,Games,33.636352
4030,Kuro no Sekai - It's a Darkness World,90811392,0.0,0,0,0.0,0.0,Games,40,2,free,0.0,0.0,0.0,Games,90.811392
4031,Octodad: Dadliest Catch,303450112,4.99,1752,886,4.0,4.0,Games,37,8,paid,8742.48,7008.0,3544.0,Games,303.450112
4032,Transformers Rescue Bots: Save Griffin Rock,1491860480,3.99,47,7,2.5,3.5,Book,37,1,paid,187.53,117.5,24.5,Other,1491.86048
4033,YouTube Music,114122752,0.0,7109,48,3.5,3.0,Music,37,1,free,0.0,24881.5,144.0,Other,114.122752
4034,Disney Emoji Blitz,257001472,0.0,41036,500,4.5,4.5,Games,37,10,free,0.0,184662.0,2250.0,Games,257.001472
4035,Skylanders SuperChargers,1322848256,0.0,1296,441,4.0,4.0,Games,35,1,free,0.0,5184.0,1764.0,Games,1322.848256
4036,Osmo Numbers,205487104,0.0,52,1,4.0,5.0,Games,24,12,free,0.0,208.0,5.0,Games,205.487104
4037,Space Grunts,61841408,3.99,58,3,4.0,4.0,Games,38,1,paid,231.42000000000002,232.0,12.0,Games,61.841408
4038,Color•多彩手帐,81757184,0.0,485,18,5.0,4.5,Lifestyle,37,10,free,0.0,2425.0,81.0,Other,81.757184
4039,Ultimate Fox Simulator,139665408,0.99,1112,1035,4.0,4.0,Games,40,1,paid,1100.8799999999999,4448.0,4140.0,Games,139.665408
4040,Dictionnaire Le Robert Mobile : 4 en 1,69587968,7.99,1,1,5.0,5.0,Reference,38,1,paid,7.99,5.0,5.0,Other,69.587968
4041,boohoo.com,14284800,0.0,655,9,4.5,2.0,Shopping,37,1,free,0.0,2947.5,18.0,Other,14.2848
4042,Tweetbot 4 for Twitter,12481536,9.99,2213,58,4.0,3.5,Social Networking,37,7,paid,22107.87,8852.0,203.0,Other,12.481536
4043,Amaranthine Voyage: The Shadow of Torment HD - A Magical Hidden Object Adventure (Full),1488330752,6.99,9,9,4.5,4.5,Games,24,4,paid,62.910000000000004,40.5,40.5,Games,1488.330752
4044,Amaranthine Voyage: The Shadow of Torment - A Magical Hidden Object Adventure (Full),1279516672,2.99,4,4,3.0,3.0,Games,38,4,paid,11.96,12.0,12.0,Games,1279.516672
4045,DinoTrek VR Experience,498358272,0.99,73,57,4.0,3.5,Entertainment,25,1,paid,72.27,292.0,199.5,Entertainment,498.358272
4046,Game Studio Tycoon 2: Next Gen Developer,249491456,3.99,110,110,4.0,4.0,Games,37,1,paid,438.90000000000003,440.0,440.0,Games,249.491456
4047,激ムズ！ねこじゃんぷ２,49191936,0.0,1,1,5.0,5.0,Games,38,4,free,0.0,5.0,5.0,Games,49.191936
4048,Lost in Harmony,207105024,0.0,1002,79,4.5,4.0,Games,37,17,free,0.0,4509.0,316.0,Games,207.105024
4049,Athletics 2: Summer Sports - Free,243888128,0.0,2541,2541,4.5,4.5,Games,37,1,free,0.0,11434.5,11434.5,Games,243.888128
4050,Flow Speed Control ● Professional Edition,104204288,1.99,83,36,4.5,4.5,Photo & Video,37,21,paid,165.17,373.5,162.0,Photo & Video,104.204288
4051,Little Nugget® - capture pregnancy & baby pics,76221440,2.99,4006,18,4.5,4.5,Photo & Video,37,1,paid,11977.94,18027.0,81.0,Photo & Video,76.22144
4052,Hey Duggee: The Big Badge App,177739776,2.99,11,5,4.0,3.5,Games,43,1,paid,32.89,44.0,17.5,Games,177.739776
4053,Moodnotes - Thought Journal / Mood Diary,54482944,3.99,625,154,5.0,5.0,Health & Fitness,37,1,paid,2493.75,3125.0,770.0,Other,54.482944
4054,"Hemingboard: Synonyms, Rhymes, Puns in Your Keyboard",169833472,2.99,128,22,4.0,4.0,Utilities,37,1,paid,382.72,512.0,88.0,Other,169.833472
4055,Simply Piano by JoyTunes - Learn & play piano,185430016,0.0,2925,88,4.5,4.5,Education,37,11,free,0.0,13162.5,396.0,Education,185.430016
4056,V LIVE - Broadcasting App,84481024,0.0,937,32,3.5,3.5,Entertainment,37,8,free,0.0,3279.5,112.0,Entertainment,84.481024
4057,Rayman Classic,191037440,0.0,293,147,4.5,4.0,Games,38,10,free,0.0,1318.5,588.0,Games,191.03744
4058,The Martian: Official Game,74873856,0.99,259,96,4.0,3.5,Games,37,3,paid,256.41,1036.0,336.0,Games,74.873856
4059,House of 1000 Doors: Evil Inside HD - A Hidden Object Adventure (Full),1170735104,6.99,75,75,3.5,3.5,Games,24,4,paid,524.25,262.5,262.5,Games,1170.735104
4060,戦え！プリンセスドール,69612544,0.0,0,0,0.0,0.0,Games,40,1,free,0.0,0.0,0.0,Games,69.612544
4061,Smashy Road: Wanted,200108032,0.0,53162,1339,4.5,4.0,Games,40,1,free,0.0,239229.0,5356.0,Games,200.108032
4062,Colorfly : Coloring Book for Adults - Free Games,61465600,0.0,21472,245,4.5,4.5,Games,40,3,free,0.0,96624.0,1102.5,Games,61.4656
4063,Team USA App,42460160,0.0,101,3,2.5,4.0,Sports,37,1,free,0.0,252.5,12.0,Other,42.46016
4064,MyDx One: Find a Strain that Works for You,38659072,0.0,29,1,4.0,5.0,Medical,38,1,free,0.0,116.0,5.0,Other,38.659072
4065,DragonSoul RPG,212710400,0.0,7681,15,4.5,3.0,Games,38,17,free,0.0,34564.5,45.0,Games,212.7104
4066,VERSUS: The Lost Ones,41671680,3.99,423,120,5.0,5.0,Games,38,1,paid,1687.77,2115.0,600.0,Games,41.67168
4067,Deus Ex GO - Puzzle Challenge,293599232,4.99,1385,176,4.5,4.5,Games,37,10,paid,6911.150000000001,6232.5,792.0,Games,293.599232
4068,MINE［マイン］ファッション/コーディネート動画アプリ,54054912,0.0,0,0,0.0,0.0,Catalogs,37,2,free,0.0,0.0,0.0,Other,54.054912
4069,wetter.com,192418816,0.0,0,0,0.0,0.0,Weather,37,2,free,0.0,0.0,0.0,Other,192.418816
4070,Cloud Chasers - A Journey of Hope,277534720,3.99,36,4,3.5,4.5,Games,37,1,paid,143.64000000000001,126.0,18.0,Games,277.53472
4071,League of Stickmen VIP Edition,192278528,1.99,391,15,4.5,4.5,Games,38,5,paid,778.09,1759.5,67.5,Games,192.278528
4072,Asymmetric,76766208,1.99,0,0,0.0,0.0,Games,37,5,paid,0.0,0.0,0.0,Games,76.766208
4073,ColorArt: Coloring Book For Adults,90105856,0.0,15797,239,4.5,4.5,Entertainment,37,1,free,0.0,71086.5,1075.5,Entertainment,90.105856
4074,KOMRAD,69795840,0.0,94,83,4.5,4.5,Games,37,1,free,0.0,423.0,373.5,Games,69.79584
4075,Pinball Breaker Forever,34252800,0.0,190,26,4.5,4.0,Games,37,2,free,0.0,855.0,104.0,Games,34.2528
4076,Dust: An Elysian Tail,977829888,5.99,884,446,4.5,5.0,Games,38,1,paid,5295.16,3978.0,2230.0,Games,977.829888
4077,C CHANNEL -Watch tips & tricks videos for girls,58049536,0.0,21,0,5.0,0.0,Photo & Video,37,8,free,0.0,105.0,0.0,Photo & Video,58.049536
4078,Superhero Girl Salon: Kids Makeup and Dressup Game,95607808,1.99,16,3,4.5,4.5,Games,40,1,paid,31.84,72.0,13.5,Games,95.607808
4079,Bob's Burgers Pinball,48860160,1.99,43,39,4.5,4.5,Games,38,1,paid,85.57,193.5,175.5,Games,48.86016
